ID,Merchant Name,Primary Region,Target URL,Support Deep Link,Support Region,Launch Date
3877,PerfectMemorials.com,US,https://www.perfectmemorials.com/,Y,,07-06-2018
39847,Treatless Dog Training Secrets By Anthony Louis,US,https://wonderabbar.com/dog-training-secret?hop=yieldkit&vendor=anth1155,N,US,11-03-2022
39903,Wholesale Designer Handbag Directory,US,https://www.wholesaledesignerhandbags.com/?hop=yieldkit&vendor=whldeshand,N,US,11-03-2022
40389,V4ink,US,http://v4ink.com,Y,US,11-03-2022
40475,Urban Worm Company,US,https://shop.urbanwormcompany.com,N,US,11-03-2022
40502,"Stop Wasting Money On Dating Russian, Ukrainian Wo",US,http://www.womenrussia.com/book/?hop=yieldkit&vendor=petrova,N,US,11-03-2022
40615,XTAR Technology Inc.,US,http://xtardirect.com,Y,US,11-03-2022
40708,Full Urticaria Cure By Dr Gary MD,US,http://www.urticariahivestreatment.com,N,US,11-03-2022
40892,Make Money From Youtube Without Creating Your Own,US,http://video-creatox.com,N,US,11-03-2022
40930,UBCO Bikes,US,http://www.ubcobikes.com/us,N,US,11-03-2022
40953,VPN.asia,US,https://vpn.asia,N,US,11-03-2022
41477,Twin Flame Reunion Fast Track Course Improved Copy,US,http://twinflameguides.com,N,US,11-03-2022
41756,Divorce Advice For Women,US,http://www.womansdivorce.com/divorce-advice.html?hop=yieldkit&vendor=wdivorce,N,US,11-03-2022
41954,Urbody Functional Fashion,US,http://urbody.co,Y,US,11-03-2022
41989,TwoStick Frames by Chirpwood,US,https://twostickframes.com,N,US,11-03-2022
42144,FitMyFoot,US,https://wiivv.com,Y,US,11-03-2022
42541,Wii Fix Guide,US,http://www.wiifixguide.com,N,US,11-03-2022
42569,Essentials For Starting A Women''s Group,US,http://www.womens-group.net?hop=yieldkit&vendor=womensgrp,N,US,11-03-2022
42748,Wholeman Lifestyle,US,http://wholemanlifestyle.com,N,US,11-03-2022
42871,UberAppliance,US,https://uberappliance.com,Y,US,11-03-2022
43069,Xendoo Online Accounting,US,https://xendoo.com,Y,US,11-03-2022
43130,rotita.com,US,http://wholesaleitonline.com,Y,US,11-03-2022
43333,Underground Witchcraft Secrets,US,http://www.whyte-witch.com/a/?hop=yieldkit&vendor=powerofyou,N,US,11-03-2022
43607,Guardian Angel Personalized System. High Conversio,US,http://whoaremyguardianangels.com,N,US,11-03-2022
43941,XIO By Ylette,US,https://xiobyylette.com,N,US,11-03-2022
44072,XTERRA Fitness,US,http://www.xterrafitness.com,Y,US,11-03-2022
44183,Widg.io,US,https://www.widg.io,N,GB,11-03-2022
44237,Invicto Marketing Inc,US,http://woken.coffee,Y,,11-03-2022
44466,Wall Street Forex Robot,US,http://www.wallstreet-forex.com,N,US,11-03-2022
44657,The X-Factor Revolution,US,http://www.xfactorrevolution.com/newdiscovery,N,US,11-03-2022
44720,Video Surgeon: The Hottest Guitar Learning Tool On,US,http://videosurgeon.net/jv/cb,N,US,11-03-2022
44940,Uber Optin,US,https://uberwp.com,N,US,11-03-2022
45152,About Wall Decor,US,http://wallhogs-wall-decor.com,N,US,11-03-2022
45542,Videly - Rank On Page #1 - $10+ Epc,US,https://videly.com/?hop=yieldkit&vendor=videly,N,US,11-03-2022
45668,Zatik Inc.,US,http://zatiknaturals.com,Y,US,11-03-2022
45685,Concealed Carry Brave Response Gun Holster,US,http://sales.usafirearmtraining.com/brh-cb1?hop=0,N,US,11-03-2022
45712,Audio Crystal Therapy,US,http://www.xrystals.com/cb.php?hop=yieldkit&vendor=xrystal,N,US,11-03-2022
45742,"US Business Funding - Small Business Loans, Workin",US,https://www.usbfund.com,Y,US,11-03-2022
45759,WhisprCBD,US,https://whisprcbd.com,Y,US,11-03-2022
45895,"Always Eat After 7pm Free Book, Huge Conversions!",US,http://xtremefatlossdiet.com/special/xtreme2017.php,N,US,11-03-2022
45909,AI Video Creator,US,http://videojv.com,N,US,11-03-2022
46127,Wake Up Lean,US,http://wakeup-lean.com/offers-wul.php?hop=yieldkit&vendor=svelte12,N,US,11-03-2022
46220,Usui Reiki Healing Master,US,http://www.usuireikihealingmaster.com,N,US,11-03-2022
46312,Whitetail Ambush Secrets,US,http://whitetailambushsecrets.com,N,US,11-03-2022
46334,Tweetdis For Wordpress: Get More Traffic From Twit,US,http://www.tweetdis.com/?hop=yieldkit&vendor=timsoulo,N,US,11-03-2022
46728,From the Fields inc,US,https://wildbynaturecbd.com,Y,US,11-03-2022
47776,Womensuits.com,US,https://womensuits.com/?ref=sas&sscid=31k5_b3a08,Y,US,11-03-2022
48335,Video Marketing Blaster - Rank Videos On #1 Page O,US,http://videomarketingblaster.com,N,US,11-03-2022
48414,Wonderbelly,US,http://wonderbelly.com,Y,US,11-03-2022
49228,WodBottom,US,http://wodbottom.com,Y,,11-03-2022
49729,X-Factor Traffic,US,http://www.xfactortraffic.com,N,US,11-03-2022
49783,Twelve South,US,http://twelvesouth.com,Y,US,11-03-2022
49857,Tulsa Body Jewelry,US,http://tulsabodyjewelry.com,Y,US,11-03-2022
49900,Tyranny Liberator 13+% Conversion - Green Energy G,US,http://tyrannyliberator.com,N,US,11-03-2022
50435,USDivorcePapers.com,US,http://www.usdivorcepapers.com,N,US,11-03-2022
50620,Make Money Giving Away Our Books,US,https://www.whitedovebooks.co.uk/elm/offer/?hop=yieldkit&vendor=dovebooks,N,"GB,US",11-03-2022
51299,Wolf Tooth Components,US,https://www.wolftoothcomponents.com,N,US,11-03-2022
51548,Urben Park,US,https://www.urbenpark.com,N,US,11-03-2022
51754,Xhale For Life CBD,US,http://xhaleforlife.org,N,US,11-03-2022
51983,"Modern Female Infidelity, Alpha Females And Much M",US,http://whenwomencheat.com,N,US,11-03-2022
52926,UbiBot Online Store,US,https://store.ubibot.com,N,US,11-03-2022
52952,"UrbanScooters.com, Inc.",US,http://urbanscooters.com,Y,US,11-03-2022
53052,Whizz,US,http://whizzofficial.com,Y,US,11-03-2022
53129,,US,https://shop.urevolution.com,N,US,11-03-2022
53200,VideoPoker.com,US,https://www.videopoker.com,N,US,11-03-2022
53251,Urban Sophistication,US,http://urbansophistication.boutique,Y,US,11-03-2022
53472,100% Commissions Available: The Woman Men Adore,US,https://womanmenadore.net/video_presentation.php?hop=yieldkit&vendor=liebe17,N,US,11-03-2022
54640,Official USA TENGA Online Store,US,https://us-official-tenga-store.com,N,US,11-04-2022
54789,Massive Recurring + Win A Macbook,US,https://videotours360.com/cb/?hop=yieldkit&vendor=vidtours,N,US,11-04-2022
54916,Xavier Media™,US,https://www.xaviermedia.biz,Y,US,11-04-2022
54922,Wicked Temptations,US,http://wickedtemptations.com,Y,US,11-04-2022
55430,Wellness 4 Humanity,US,https://w4humanity.com,Y,US,11-04-2022
55471,Turmerry Organics,US,http://www.turmerry.com,Y,US,11-04-2022
55790,Vyotech USA,US,http://vyotechusa.com,N,US,11-04-2022
56048,Tusk,US,http://tusk.com,Y,US,11-04-2022
56289,Vvolt,US,https://vvolt.com,N,US,11-04-2022
56333,Turbulencetraining.com,US,http://www.turbulencetraining.com,N,US,11-04-2022
56475,"Turbo Site Builder Software ""resale Rights""",US,http://turbositebuildersoftware.com,N,US,11-04-2022
56646,Waggo,US,http://www.waggo.com,N,US,11-04-2022
56826,XODENT,US,https://xodent.co,N,US,11-04-2022
56881,Chef Randall,US,https://turbocooker.com,N,US,11-04-2022
57364,Xtasy Energy,US,https://xtasyenergy.com/?variant=41959631290606,N,US,11-04-2022
57376,TurboTech Co.,US,https://turbotech.co,Y,US,11-04-2022
57501,Wakse LLC,US,http://wakse.com,Y,US,11-04-2022
58169,Aries App Inc,US,http://waiverforever.com,Y,US,11-04-2022
58385,U.S. WEED CHANNEL,US,https://www.usweedchannel.com,N,US,11-04-2022
58429,US Opinion Poll (surveys) - US - DOI - Incent - RE,US,https://www.usopinionpoll.com/site/index,N,US,11-04-2022
41548,MiHIGH,US,https://www.mihigh.com/,Y,,11-03-2022
94045,Rich Dad's 2023 Predictions,US,https://experts.richdadworld.com/,Y,,05-25-2023
94043,T-Mobile Home Internet,US,https://www.t-mobile.com/home-internet/eligibility,Y,,05-25-2023
3090,Milanoo.com,US,https://www.milanoo.com/,Y,,01-18-2019
10936,MUNBYN LLC,US,https://www.munbyn.com,Y,"AU,CA,GB,US",07-01-2021
11078,Healthy Bedrooms,US,https://www.healthybedrooms.com,Y,,07-01-2021
15121,Incrediwear Holdings Inc.,US,https://incrediwear.com/,Y,,08-09-2021
22654,OURA Inc.,US,https://ouragami.org,Y,,04-08-2022
23038,Newchic SEA,US,https://sea.newchic.com/,Y,OTHER,04-13-2022
23368,Aramark (SpursFanShop),US,https://spursfanshop.com/,Y,,04-27-2022
24394,Notjustpajama,US,https://www.notjustpajama.com/,Y,,05-23-2022
25262,Guangzhoumaiyuandianzishangwuyouxiangongsi,US,https://myphotowallet.com/,Y,,06-08-2022
25438,Retrolifeplayer,US,https://www.retrolifeplayer.com,Y,US,06-08-2022
28361,Freesoldier,US,https://freesoldier.com/,Y,"OTHER,AU,BR,CA,CF,CZ,FR,DE,ID,IL,IT,JO,KP,PE,RU,UA,GB,US",07-26-2022
31497,Graecove,US,https://www.graecove.com/,Y,,09-11-2022
39336,Nectar Collector,US,http://nectarcollector.org,Y,US,11-03-2022
39365,"Millionaire Society - Already Paid $7,042,774.72 T",US,http://millionairesociety.com,N,US,11-03-2022
39377,Feed Your Soul Bakery,US,https://feedyoursoul.com,Y,US,11-03-2022
39758,Specops Bushcrafting,US,https://www.specopsbushcrafting.com/vsl/index.php?r=4042&r=3040&hop=yieldkit&vendor=bcraft15&rx=1,N,US,11-03-2022
39861,Beat The Markets With Trading Systems,US,http://skilledacademy.com/p/sloencb/?hop=yieldkit&vendor=adalc79,N,US,11-03-2022
39915,Feed Me More,US,https://feedmemore.com,N,US,11-03-2022
40094,Isohypnosis,US,http://subliminalsuggestion.net,N,US,11-03-2022
40289,The Cereal School,US,http://thecerealschool.com,Y,US,11-03-2022
40455,Sole Fitness,US,https://www.soletreadmills.com,N,US,11-03-2022
40531,Mind Secrets Exposed 2.0,US,http://www.mindsecretsexposed.com/?rdt_09d43=ma==&hop=0,N,US,11-03-2022
40608,Vista Clear - Pull In 6 Figures/day Or We''ll Pay,US,https://go.vistaclear2020.com,N,US,11-03-2022
40690,,US,http://miomarino.com,N,US,11-03-2022
40923,Nervogen ($600+ Max Cart Value) - Nerve Pain Is A,US,https://nervogen.com,N,US,11-03-2022
40971,Sólmate Flower Co.,US,http://www.solmateflower.com,N,US,11-03-2022
41055,Nearside Business Banking,US,http://www.nearside.com,Y,US,11-03-2022
41060,Urban Leaf,US,http://geturbanleaf.com,Y,US,11-03-2022
41172,Minimo,US,http://www.minimostore.com,N,GB,11-03-2022
41470,The Chattel Report,US,http://www.thechattelreport.com?hop=yieldkit&vendor=chatteler,N,US,11-03-2022
41629,How To Write Songs That Sell,US,http://successforyoursongs.com/go/how-to-write-songs-that-sell-cb,N,US,11-03-2022
41686,Minimalist Nordic,US,https://minimalistnordic.com,N,US,11-03-2022
41967,Minimalist Muscle Blitz,US,https://www.minimalistmuscleblitz.com/mmb?hop=yieldkit&vendor=bachreric,N,US,11-03-2022
41970,Spec Ops Shooting - Thrive On The Rabid Gun Shooti,US,https://www.specopsshooting.com,N,US,11-03-2022
42309,Mindmovies Matrix - High Conversions In Pd Space!,US,http://mindmovies.com,N,US,11-03-2022
42477,Nestor Liquor,US,http://nestorliquor.com,Y,US,11-03-2022
42485,The Exterminator Sports Betting System By Author O,US,http://thechampsystem.com,N,US,11-03-2022
42852,Traffic Xtractor,US,http://trafficxtractor.com,N,US,11-03-2022
42900,Tactical Workouts,US,http://www.tacticalworkouts.com/?hop=yieldkit&vendor=tacticalx,N,US,11-03-2022
42927,The Minimalist Exercise And Nutrition Program,US,http://minimalisticfitness.com/?hop=yieldkit&vendor=minimalism,N,US,11-03-2022
43127,,US,http://www.thechampionsmarketplace.com,N,US,11-03-2022
43131,Progressive Awareness,US,http://mindmint.com,Y,US,11-03-2022
43828,Acidaburn,US,http://mikezhangfitness.com,N,US,11-03-2022
43891,Midas Letter,US,http://www.midasletter.com/subscribe-to-midas-letter,N,US,11-03-2022
44145,Mindzoom,US,http://www.mindzoom.net,N,US,11-03-2022
44163,Subliminal Tracks,US,http://subliminaltracks.com,N,US,11-03-2022
44226,Milliken Mushroom Supply,US,https://millikenmushroomsupply.com,N,US,11-03-2022
44623,Vaccination Is Not Immunization - Vaccine Problems,US,https://www.vaccinesbook.com,N,US,11-03-2022
44776,Visual Impact Kettlebells - Home Workout Program,US,http://visualimpactfitness.com,N,US,11-03-2022
44900,Myaderm,US,https://myadermcbd.com,Y,US,11-03-2022
45002,Trading Lesson,US,http://tradinglesson.com/ultimate-trading-package,N,US,11-03-2022
45026,,US,http://neckrite.com,N,US,11-03-2022
45035,Mighty Wallet,US,https://mightywallet.shop,N,US,11-03-2022
45041,No Need Hair,US,http://www.neednohair.com,N,US,11-03-2022
45286,The Champ''s Personal Sports Picks,US,http://www.thechamppicks.com/?hop=yieldkit&vendor=tcpicks,N,US,11-03-2022
45487,Nano Biologics Nano - CBD,US,http://nbrhemp.com,N,US,11-03-2022
45545,Natural Synergy: Health Product With Epic 75-90% C,US,http://naturalsynergycure.net,N,US,11-03-2022
46537,Visual Impact - A Workout For The Lean Hollywood L,US,http://www.visualimpactmusclebuilding.com,N,US,11-03-2022
46750,Spectacular Academy - Webinar,US,https://www.spectacularacademy.com,N,US,11-03-2022
47027,Ministry of Supply,US,http://ministryofsupply.com,Y,US,11-03-2022
47066,NEEWHO,US,http://neewho.com,Y,US,11-03-2022
47133,Sculptations: The Subconscious Success System Tuni,US,http://successcreationinstitute.com,N,US,11-03-2022
47232,Remez Sasson Books,US,https://www.successconsciousness.com/bookstore.html?hop=yieldkit&vendor=powerbooks,N,US,11-03-2022
47290,Lawnbright,US,http://getlawnbright.com,Y,US,11-03-2022
47352,Law Of Attraction Wealth Practitioner Certificatio,US,http://trainforwealth.com/click.php?hop=yieldkit&vendor=trainwlth,N,US,11-03-2022
47372,M.e. / Chronic Fatigue Syndrome / Fibromyalgia Rec,US,http://www.uniqueperceptions.co.uk/merecoverymanualpitchpage/?hop=yieldkit&vendor=cjshine,N,"GB,US",11-03-2022
47587,Trafficzion Method,US,http://trafficzionmethod.com,N,US,11-03-2022
47660,Surefire Trading,US,http://www.surefire-trading.com,N,US,11-03-2022
47745,Head Habitat,US,http://www.headhabitat.com,N,US,11-03-2022
47931,The Willpower Secret,US,https://www.willpowersecret.com,N,US,11-03-2022
47976,,US,https://www.willysacv.com,N,GB,11-03-2022
48111,Motive CBD,US,http://www.motivecbd.com,Y,US,11-03-2022
48301,Natural Radiant Life,US,https://naturalradiantlife.com,N,US,11-03-2022
48339,The Tiara Transformation System,US,http://www.tiaratransformation.com,N,US,11-03-2022
48971,Property Tax Appeal Course For Residential & Comme,US,http://propertytaxconsult.com,N,US,11-03-2022
49052,Chakra Balance Quiz - September 2021 - New High Co,US,https://mindfulnessvalley.com,N,US,11-03-2022
49371,UniqueVintage,US,https://www.unique-vintage.com,Y,US,11-03-2022
49373,Massive Trading Options Video Course 35 Hours Vide,US,http://tradingprosystemplus.com,N,US,11-03-2022
49386,,US,http://www.supplydisaster.com,N,US,11-03-2022
49613,Free Angel Wings Cross Bracelet,US,https://special.heavenlydivineco.com,N,US,11-03-2022
49893,Nature''s Quick Constipation Cure,US,http://naturesquickconstipationcure.com/?hop=yieldkit&vendor=scotte21,N,US,11-03-2022
49934,Miraclemix Remedy,US,https://www.miraclemixremedy.com,N,US,11-03-2022
49973,,US,https://visitglobalshop.com,N,US,11-03-2022
50056,NEEMKING,US,https://neemking.org,N,US,11-03-2022
50252,Mine Bitcoins,US,http://www.minebitcoins.us,N,US,11-03-2022
50433,Nest Care Inc,US,http://www.nestoralcare.com,Y,US,11-03-2022
50501,Mind Reality,US,http://www.mindreality.com,N,US,11-03-2022
50674,Best Converting Windows Uninstaller,US,https://www.specialuninstaller.com?hop=yieldkit&vendor=suninstall,N,US,11-03-2022
50705,Skin Beauty Solutions,US,http://skinbeautysolutions.com,Y,US,11-03-2022
50762,Traffic Ivy,US,http://trafficivy.com,N,US,11-03-2022
50820,Midas Manifestation - Insane New Angle Makes You M,US,https://midasmanifestation.com,N,US,11-03-2022
50861,Milk and Baby,US,http://www.milkandbaby.com,N,US,11-03-2022
51001,The Chef and The Dish,US,http://thechefandthedish.com,Y,US,11-03-2022
51040,Feel Tennis Online Video Instruction Courses,US,https://www.feeltennis.net/tennis-instruction-videos/?hop=yieldkit&vendor=feeltennis,N,US,11-03-2022
51094,Surf Fishing,US,http://surf-fishanybeach.com,N,US,11-03-2022
51211,Minixpc,US,http://minixpc.com,N,US,11-03-2022
51219,1st Ever Cbd Offer On CB - Silver Sparrow $100 Cpa,US,https://revealed.silversparrow.com/?hop=yieldkit&vendor=slvsparrow,N,US,11-03-2022
51553,Nepal Tea,US,https://nepalteallc.com,N,US,11-03-2022
51590,Nature''s Script,US,https://naturesscript.com,Y,US,11-03-2022
51820,Mint Mobile,US,http://www.mintsim.com,Y,US,11-03-2022
52162,,US,http://thecoffeescrub.com,N,US,11-03-2022
52198,The Flat Belly Formula,US,http://trainerjosh.com/flat-belly-formula?hop=yieldkit&vendor=josh707,N,US,11-03-2022
52271,Mind Sync,US,http://mind-sync.com/indexa.html?hop=yieldkit&vendor=isis77,N,US,11-03-2022
52400,NCH,US,http://entity.nchinc.com/premier/llc,Y,US,11-03-2022
52411,Off-Ice Training,US,http://www.hockeytrainingu.com,N,US,11-03-2022
52556,Natures Brands,US,https://www.naturesbrands.com,N,US,11-03-2022
52605,Engineering Vehicles E-book | Military-today.com,US,http://www.military-today.com/engineering_vehicles_ebook.htm?hop=yieldkit&vendor=militaryto,N,US,11-03-2022
52909,"Uniscience Group, Inc.",US,http://unisciencegroup.com,Y,US,11-03-2022
52931,Unique Executive Gifts,US,https://www.uniqueexecutivegifts.com,N,US,11-03-2022
52974,"Fractionation Academy - Mens Dating, Seducing Woma",US,http://www.successanimation-reviews.com/fractionation-academy/?hop=yieldkit&vendor=ael5597,N,US,11-03-2022
53008,Mile High Glass Pipes,US,https://www.milehighglasspipes.com,N,US,11-03-2022
53078,,US,https://miracletoxusa.com,N,US,11-03-2022
53112,The Supplement Shop,US,http://www.supplementshopco.com,N,US,11-03-2022
53122,NepaCrafts Product,US,https://www.nepacrafts.com,N,US,11-03-2022
53145,MiiR,US,https://www.miir.com,N,US,11-03-2022
53328,Feel Good Knees For Fast Pain Relief,US,http://feelgoodknees.com,N,US,11-03-2022
53329,5%+ Conversions - Promoted By Top Affiliates,US,http://thecodeofinfluence.com/click.php?hop=yieldkit&vendor=thecode616,N,US,11-03-2022
53442,Nervolink - New Winner In The Nerve Pain Niche,US,https://nervolink.com,N,US,11-03-2022
53557,"Shenzhen Zhixinjie Technology Co., Ltd.",US,http://neje.shop,Y,US,11-03-2022
53570,Pitch Black - Advanced Deep Sleep Formula,US,https://my.musclemonsters.com,N,US,11-03-2022
54196,Tokyo Dreams,US,https://tokyo-dreams.com,N,,11-03-2022
54272,Visium - Guaranteed Vision Converter Or We Pay For,US,https://visiumplus.com,N,US,11-03-2022
54432,Helping Hockey Players Reach Next Level,US,http://www.minormidgetaaa.info,N,US,11-04-2022
54516,Neoballs.com,US,https://neoballs.com,N,US,11-04-2022
54536,We Are #4 But We Try Harder To Make You Sales - 3-,US,http://www.miraclemindmethod.com,N,US,11-04-2022
54669,Mint & Lily,US,http://mintandlily.com,Y,US,11-04-2022
54767,Blood Pressure Solution,US,http://miracledietprotocol.com/cb.php?hop=yieldkit&vendor=ageless12,N,US,11-04-2022
54945,Velo Saddles US,US,http://velosaddles.us,N,US,11-04-2022
54946,Solfeggio Frequencies & Music,US,http://www.solfeggiosounds.com/cb.php?hop=yieldkit&vendor=solfegg,N,US,11-04-2022
54951,Painless & Positive Puppy Training,US,http://trainapup.com,N,US,11-04-2022
55252,The Mini-Course Formula,US,http://www.minicourseformula.com,N,US,11-04-2022
55269,Cold Sore Treatment - Learn How To Get Rid Of Cold,US,http://thecoldsoretreatment.com,N,US,11-04-2022
55756,For All Spiritual Seekers - Great Conversions!,US,http://thecosmoswithlove.com,N,US,11-04-2022
56598,The Company Store,US,https://www.thecompanystore.com/homepage?,Y,US,11-04-2022
56722,MindBar,US,http://app.mind-bar.com,N,US,11-04-2022
57058,Opta Naturals,US,http://shop.optanaturals.com,Y,US,11-04-2022
57406,Organifi,US,https://organifishop.com,N,US,11-04-2022
57769,Minimo Glow,US,http://minimoglow.com,N,US,11-04-2022
58503,Near Zero,US,http://nearzero.co,N,US,11-04-2022
78416,trustedjewerly.com,US,https://trustedjewerly.com,Y,,04-07-2023
78968,oxygenconcentrator.shop,US,https://oxygenconcentrator.shop,Y,,04-07-2023
79275,pathforwardpsychics.com,US,https://pathforwardpsychics.com,Y,,04-07-2023
79370,manhattanprep.com,US,https://manhattanprep.com,Y,,04-07-2023
79387,herbafuel.org,US,https://herbafuel.org,Y,,04-07-2023
79538,honeybook.com,US,https://honeybook.com,Y,,04-07-2023
79553,smellveil.com,US,https://smellveil.com,Y,,04-07-2023
79591,seraphine.com,US,https://seraphine.com,Y,,04-07-2023
79711,forme.science,US,https://forme.science,Y,,04-07-2023
79978,saltoptics.com,US,https://saltoptics.com,Y,,04-07-2023
82114,ouragami.org,US,https://ouragami.org,Y,,04-07-2023
11781,Alteya Inc.,US,https://alteyaorganics.com,Y,,07-01-2021
12727,Buitrago Cigars,US,https://www.buitragocigars.com,Y,US,07-05-2021
41645,FederalGrantSource.org,US,http://www.federalgrantsource.org/offer,N,US,11-03-2022
42318,Fayettechill,US,http://www.fayettechill.com,Y,US,11-03-2022
47827,Edible Arrangements Food & Drinks Gifts & Flowers,US,http://www.ediblearrangements.com,Y,US,11-03-2022
48108,Feals,US,https://feals.com,Y,US,11-03-2022
48394,Feast Your Fat Away,US,http://feastyourfataway.com,N,US,11-03-2022
56558,Animaker,US,https://www.animaker.com,N,US,11-04-2022
58127,30A Gear,US,https://30agear.com,N,US,11-04-2022
58550,Black Girl Vitamins,US,https://www.blackgirlvitamins.co,Y,,11-08-2022
73803,airlinemasterclass.shop,US,https://airlinemasterclass.shop,Y,,04-07-2023
79408,farmacybeauty.com,US,https://farmacybeauty.com,Y,,04-07-2023
81613,classtracker.com,US,https://classtracker.com,Y,,04-07-2023
11848,Blooming Jelly,US,https://bloomingjelly.com/,Y,,07-01-2021
11900,Alison + Aubrey,US,https://www.alisonandaubrey.com,Y,,07-01-2021
12686,"Spletra d.o.o., SI29391563",US,https://bizzthemes.com,Y,,07-05-2021
21586,La Jolie Muse,US,https://lajoliemuse.com,Y,US,03-23-2022
21939,Tiny Land,US,https://www.tinylandus.com/,Y,"AU,CA,FR,IT,NL,ES,GB,US",03-23-2022
22801,Perri Foia,US,https://perrifoia.com,Y,US,04-08-2022
23639,Neu Nomads,US,https://www.neunomads.com,Y,"AU,AT,CA,CZ,DK,FI,FR,OTHER,DE,HK,IN,IL,IT,JP,KP,KR,LI,LT,LU,MO,MY,MX,MC,ME,NP,NL,NZ,NO,SG,ES,SE,CH,GB,US",04-27-2022
28280,Luma &amp; Leaf,US,https://lumaandleaf.com,Y,,07-26-2022
38145,NOVOO,US,https://www.novoo-online.com,Y,,10-10-2022
59337,Deeper Network Corp.,US,https://shop.deeper.network/,Y,,12-21-2022
59339,Au Natural,US,https://www.liveaunatural.com,Y,,12-21-2022
93979,MLILYUSA INC,US,https://egohome.com/,Y,US,05-24-2023
93980,Lumiere Hair,US,https://lumierehairs.com,Y,US,05-24-2023
93981,Cre8or USA LLC,US,https://hairdope.com/,Y,,05-24-2023
93982,SanticCycling,US,https://santic.com/,Y,,05-24-2023
93983,"Gloves In A Bottle, Inc.",US,https://www.glovesinabottle.com/,Y,,05-24-2023
93984,Xuchang Aixiu,US,https://www.hairsmarket.com/,Y,,05-24-2023
93985,Burudani,US,https://www.goburudani.com,Y,,05-24-2023
93986,KLAW footwear Inc,US,https://www.klawfootwear.com,Y,US,05-24-2023
93987,Cre8or USA LLC,US,https://favrskin.com/,Y,,05-24-2023
93988,Wink Well,US,https://winkwell.com/,Y,US,05-24-2023
93989,Etta Vita,US,https://www.ettavita.com,Y,,05-24-2023
93990,MALACASA,US,https://malacasa.com/,Y,,05-24-2023
93992,TruHarvest Farms,US,https://truharvestfarms.com,Y,US,05-24-2023
93993,GET CARD,US,https://www.get-card.com,Y,,05-24-2023
93994,King Of Christmas,US,https://www.kingofchristmas.com,Y,US,05-24-2023
93995,Camilalamps,US,https://www.camilalamps.com/,Y,,05-24-2023
93996,HOTWAV,US,https://www.hotwav.com,Y,,05-24-2023
93997,"Suzhou Bohan New Material Co., LTD",US,https://usinjewel.com/,Y,,05-24-2023
93998,Mother Earth Natural Health (huronhemp),US,https://www.huronhemp.com,Y,,05-24-2023
93999,Heal the Masses LLC,US,https://healthemasses.com,Y,,05-24-2023
94000,Eternal Digital Assets,US,https://eternaldigitalassets.io,Y,,05-24-2023
94001,NexMind,US,https://www.nexmind.ai/,Y,,05-24-2023
94002,Rebecca Zung,US,https://www.rebeccazung.com/,Y,,05-24-2023
94004,The Landmark Kids,US,https://thelandmarkkids.com/,Y,US,05-24-2023
94005,iRecertify,US,https://warehouseb.com,Y,,05-24-2023
94006,Rapid Rafter,US,https://www.rapidrafter.com,Y,US,05-24-2023
94007,Palais des Thés USA,US,https://us.palaisdesthes.com/en_us/,Y,,05-24-2023
94008,Smokers World,US,https://www.smokersworldhw.com/,Y,,05-24-2023
94009,HBN Savvy Inc,US,https://aisurve.com/,Y,,05-24-2023
94010,Health Dose,US,https://healthdoseusa.com/,Y,,05-24-2023
94012,Ahacarbon,US,https://ahacarbon.com/,Y,,05-24-2023
94013,CaaStle,US,https://www.modlux.rent/,Y,US,05-24-2023
94014,momi,US,https://momi.baby,Y,,05-24-2023
94015,Goalsetter Basketball,US,https://goalsetter.com,Y,,05-24-2023
94016,Guangzhou Maiyuan Electronic Commerce Co,US,https://mycustombrickheadz.com,Y,,05-24-2023
94017,Thinkcar,US,https://mythinkcar.com,Y,,05-24-2023
94018,nakto ebikes,US,https://nakto.com/,Y,US,05-24-2023
94019,Watson,US,https://www.watsonpack.com,Y,,05-24-2023
94020,Newminatis LLC,US,https://www.newminatis.com,Y,,05-24-2023
94021,Jonas Studio,US,https://www.jonasstudio.com/,Y,,05-24-2023
94022,Rosy &amp; Earnest,US,https://www.rosyandearnest.com,Y,,05-24-2023
94023,Livetecs,US,https://www.livetecs.com,Y,,05-24-2023
94024,Yummers Pet Supply Corporation,US,https://www.yummerspets.com,Y,,05-24-2023
94025,Rcmoment,US,https://rcmoment.com/,Y,,05-24-2023
94026,TayCo Farms,US,https://taycocbdstore.com,Y,,05-24-2023
94028,HappyArcadian Inc,US,https://happyarcadian.com/,Y,US,05-24-2023
94029,L'ANZA,US,https://www.lanza.com,Y,,05-24-2023
94030,ziv@reathlete.pro,US,https://reathlete.com,Y,,05-24-2023
94031,"Sunny Shower Usa, Inc.",US,https://sunnyshowerusainc.com/,Y,,05-24-2023
94032,Luki Lab,US,https://lukilab.com,Y,US,05-24-2023
94033,Oomiay,US,https://www.oomiay.com/,Y,,05-24-2023
94034,Hawaii Farm Project,US,https://mauipineapplestore.com/,Y,,05-24-2023
94035,Mission,US,https://mission.com,Y,,05-24-2023
94036,"Lover Health Technology Co., Limited",US,https://www.habakon.cn,Y,,05-24-2023
94037,daomaodianzishangwuyouxiangongsi,US,https://daomao.vip,Y,US,05-24-2023
94038,Rally Labs,US,https://forhangovers.com,Y,,05-24-2023
94039,Colugo LLC,US,https://colugo.com,Y,,05-24-2023
94040,Bagail,US,https://www.bagail.com/,Y,US,05-24-2023
